Winery,Year,Wine_ID,Wine,Rating,Reviews,Price,Region,Primary_Grape,Natural,Country,Style,Country_Code
Domaine La Barroche,2019,14284,Châteauneuf-du-Pape 2019,4.2,35,42.55,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Domaine Valette,2015,7055026,MesdemoiZelles Blanc 2015,4.4,50,42.7,Vin de France.,Pinot Noir,True,France,White,FRA
Château de Pez,2017,1225639,Saint-Estèphe 2017,3.9,408,42.75,Saint-Estèphe,Pinot Noir,False,France,Red,FRA
Marie-Courtin,N.V.,1166159,Résonance Extra Brut Champagne N.V.,4.0,1356,42.75,Champán,Pinot Noir,False,France,Sparkling,FRA
Val Frison,2018,3780955,Goustau Blanc de Noirs Brut Nature Champagne 2018,4.2,48,42.76,Champán,Pinot Noir,True,France,Sparkling,FRA
Château Franc Le Maine,2016,1522721,Saint-Émilion Grand Cru 2016,3.8,131,42.76,Saint-Émilion Grand Cru,Pinot Noir,False,France,Red,FRA
J.L. Vergnon,N.V.,1213389,Eloquence Blanc de Blancs Extra Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,4.0,947,42.85,"Champagne Grand Cru ""Le Mesnil-sur-Oger""",Pinot Noir,False,France,Sparkling,FRA
Charles Mignon,N.V.,2057411,Rosé Brut Premium Reserve Champagne N.V.,3.9,728,42.9,Champagne Premier Cru,Pinot Noir,False,France,Sparkling,FRA
Domaine Bruno Clair,2018,92238,Marsannay Rouge 2018,4.1,100,42.9,Marsannay,Pinot Noir,False,France,Red,FRA
Perrier-Jouët,N.V.,79160,Grand Brut Champagne N.V.,4.2,37201,42.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Alfred Gratien,N.V.,1625550,Brut Rosé Champagne N.V.,3.9,956,42.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Marcel Deiss,2015,2249591,Gruenspiel 2015,4.0,25,43.0,Alsacia,Pinot Noir,False,France,White,FRA
Champagne Devaux,N.V.,2565061,Ultra D Extra Brut N.V.,3.9,634,43.2,Champán,Pinot Noir,False,France,Sparkling,FRA
Jean Paul Deville,N.V.,5197012,Sappheiros Rosé Champagne Grand Cru 'Verzy' N.V.,3.8,48,43.3,"Champagne Grand Cru ""Verzy""",Pinot Noir,False,France,Sparkling,FRA
Château Faugères,2017,1209471,Saint-Émilion Grand Cru (Grand Cru Classé) 2017,4.2,249,43.45,Saint-Émilion Grand Cru,Pinot Noir,False,France,Red,FRA
Domaine Vacheron,2019,1100747,Sancerre Les Romains 2019,3.9,54,43.5,Sancerre,Pinot Noir,False,France,White,FRA
Henri Giraud,N.V.,5047105,Esprit Nature Champagne N.V.,4.0,4660,43.55,Champán,Pinot Noir,False,France,Sparkling,FRA
Louis Roederer,N.V.,9767137,Collection 242 Champagne N.V.,4.2,2531,43.65,Champán,Pinot Noir,False,France,Sparkling,FRA
Domaine de Baron'arques,2016,1909796,Le Chardonnay Limoux Blanc 2016,3.8,74,43.75,Limoux,Pinot Noir,False,France,White,FRA
Larmandier-Bernier,N.V.,23275,Blanc de Blancs Champagne Premier Cru N.V.,4.1,507,43.75,Champagne Premier Cru,Pinot Noir,True,France,Sparkling,FRA
Château de Fieuzal,2014,94825,Pessac-Léognan (Grand Cru Classé de Graves) 2014,4.1,848,43.75,Pessac-Léognan,Pinot Noir,False,France,Red,FRA
Nicolas Joly,2018,2387948,Clos de la Bergerie 2018,4.2,185,43.9,Savennières-Roche-aux-Moines,Pinot Noir,True,France,White,FRA
Bonnaire,N.V.,1990113,Prestige Brut Champagne Grand Cru N.V.,4.0,664,43.9,"Champagne Grand Cru ""Cramant""",Pinot Noir,False,France,Sparkling,FRA
Huré Frères,2016,2359535,L'Inattendue Blanc de Blancs Brut Champagne 2016,4.0,41,43.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Château Doisy-Vedrines,2015,81732,Sauternes (Grand Cru Classé) 2015,4.2,490,43.97,Sauternes,Pinot Noir,False,France,Dessert,FRA
Heidsieck & Co. Monopole,2011,2067120,Gold Top Brut Champagne 2011,4.1,169,44.1,Champán,Pinot Noir,False,France,Sparkling,FRA
Lanson,N.V.,15077,Le Rosé Champagne N.V.,3.9,5202,44.2,Champán,Pinot Noir,False,France,Sparkling,FRA
Veuve Clicquot,N.V.,1128385,Brut (Carte Jaune) Champagne N.V.,4.3,114425,44.3,Champán,Pinot Noir,False,France,Sparkling,FRA
Paul Bara,N.V.,1540816,Grand Rosé Brut Champagne Grand Cru 'Bouzy' N.V.,4.1,2182,44.7,"Champagne Grand Cru ""Bouzy""",Pinot Noir,False,France,Sparkling,FRA
Josmeyer,2011,23155,Pinot Gris Grand Cru Brand 2011,4.0,54,44.8,"Alsace Grand Cru ""Brand""",Pinot Noir,False,France,White,FRA
Domaine de Marzilly,N.V.,7341225,Ullens Brut Champagne N.V.,4.2,373,44.85,Champán,Pinot Noir,False,France,Sparkling,FRA
Brimoncourt,N.V.,2922406,Blanc de Blancs Aÿ Champagne N.V.,3.8,840,44.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Pommery,N.V.,5739877,Royal Brut Rosé Champagne N.V.,4.0,469,44.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Vignobles Mayard,2018,1101281,La Crau de ma Mère Châteauneuf-du-Pape Rouge 2018,4.2,44,44.9,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
André Perret,2017,1103316,Condrieu 2017,4.1,77,44.9,Condrieu,Pinot Noir,False,France,White,FRA
Vincent Girardin,2018,1157736,Les Vieilles Vignes Santenay Rouge 2018,4.1,48,44.91,Santenay,Pinot Noir,False,France,Red,FRA
Château Olivier,2016,87425,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2016,3.8,111,44.91,Pessac-Léognan,Pinot Noir,False,France,White,FRA
Pol Roger,N.V.,5991123,Rich Demi-Sec Champagne (Extra Cuvée de Réserve) N.V.,4.1,1951,44.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Philipponnat,N.V.,1252845,Royale Réserve Non Dosé Champagne N.V.,4.1,4500,44.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Château Phélan Ségur,2017,98166,Saint-Estèphe 2017,4.0,411,44.95,Saint-Estèphe,Pinot Noir,False,France,Red,FRA
Jacques Lassaigne,N.V.,8677208,Réserve Extra Brut Champagne N.V.,3.8,38,45.0,Champán,Pinot Noir,False,France,Sparkling,FRA
Bénédicte et Stéphane Tissot,2018,1971038,Les Bruyères 2018,4.4,142,45.2,Arbois,Pinot Noir,True,France,White,FRA
Château Quinault l'Enclos,2016,97303,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,4.1,216,45.25,Saint-Émilion Grand Cru,Pinot Noir,False,France,Red,FRA
R. Dubois & Fils,2018,2214506,Côte de Nuits Villages 2018,3.5,31,45.4,Côte de Nuits Villages,Pinot Noir,False,France,Red,FRA
Thienot,,1843528,Brut Rosé Champagne ,3.9,734,45.5,Champán,Pinot Noir,False,France,Sparkling,FRA
Domaine des Héritiers Louis Jadot,2004,2800,Beaune 1er Cru Clos des Ursules 2004,4.0,75,45.75,Beaune Premier Cru,Pinot Noir,False,France,Red,FRA
Champagne Barons de Rothschild,N.V.,1163819,Brut Champagne N.V.,4.1,8813,45.9,Champán,Pinot Noir,False,France,Sparkling,FRA
R.H. Coutier,N.V.,2994639,Cuvée Rosé Brut Champagne Grand Cru 'Ambonnay' N.V.,4.2,245,45.9,"Champagne Grand Cru ""Ambonnay""",Pinot Noir,False,France,Sparkling,FRA
Jacques Lassaigne,N.V.,1492586,Les Vignes de Montgueux Extra Brut Blanc de Blancs Champagne N.V.,4.0,3164,45.9,Champán,Pinot Noir,True,France,Sparkling,FRA
G.H. Martel,N.V.,3581362,Brut Champagne Premier Cru N.V.,3.9,914,45.9,Champagne Premier Cru,Pinot Noir,False,France,Sparkling,FRA
E. Guigal,2018,7772,Côte-Rôtie Brune & Blonde de Guigal 2018,4.2,139,45.9,Côte-Rôtie,Pinot Noir,False,France,Red,FRA
Josmeyer,2012,23156,Riesling Grand Cru Hengst 2012,4.1,223,45.95,"Alsace Grand Cru ""Hengst""",Pinot Noir,False,France,White,FRA
Domaine de la Janasse,2017,2445128,Châteauneuf-du-Pape (Tradition) Rouge 2017,4.1,216,45.95,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Château de Pez,2018,1225639,Saint-Estèphe 2018,4.1,200,46.0,Saint-Estèphe,Pinot Noir,False,France,Red,FRA
Domaine Huet,2009,17528,Vouvray Clos du Bourg Moelleux 2009,4.3,237,46.05,Vouvray,Pinot Noir,False,France,Dessert,FRA
Château Doisy-Daëne,2017,1838753,Barsac (Grand Cru Classé) 2017,4.1,79,46.05,Barsac,Pinot Noir,False,France,Dessert,FRA
Bouchard Père & Fils,2015,73282,Gevrey-Chambertin 2015,4.0,542,46.15,Gevrey-Chambertin,Pinot Noir,False,France,Red,FRA
Louis Roederer,N.V.,2211821,Carte Blanche Champagne (Demi-Sec) N.V.,4.2,2315,46.16,Champán,Pinot Noir,False,France,Sparkling,FRA
Lenoble,N.V.,1199248,Terroirs Brut Rosé Champagne N.V.,4.0,749,46.63,Champán,Pinot Noir,False,France,Sparkling,FRA
Philipponnat,N.V.,2727641,Royale Réservé Rosé Brut Champagne N.V.,4.0,1399,46.71,Champán,Pinot Noir,False,France,Sparkling,FRA
Mosse,2018,1700053,Arena Savennières Blanc 2018,4.2,56,46.71,Savennières,Pinot Noir,True,France,White,FRA
M. Chapoutier,2019,20638,Condrieu Invitare  2019,4.2,74,46.75,Condrieu,Pinot Noir,False,France,White,FRA
Leon Beyer,2009,1243819,Comtes d’Eguisheim Riesling 2009,3.9,102,46.75,Alsacia,Pinot Noir,False,France,White,FRA
Lanson,N.V.,2126726,Le White Label Sec Champagne N.V.,3.9,1067,46.89,Champán,Pinot Noir,False,France,Sparkling,FRA
G.H. Mumm,N.V.,5907672,RSRV Cuvée 4+5 Champagne N.V.,4.2,421,46.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Château Grand-Puy-Lacoste,2013,1182334,Lacoste Borie Pauillac 2013,3.9,491,46.9,Pauillac,Pinot Noir,False,France,Red,FRA
Moët & Chandon,N.V.,19919,Nectar Impérial (Demi-Sec) Champagne N.V.,4.2,16556,47.17,Champán,Pinot Noir,False,France,Sparkling,FRA
Henriot,N.V.,1151126,Blanc de Blancs Champagne N.V.,4.1,4404,47.25,Champán,Pinot Noir,False,France,Sparkling,FRA
Thomas Perseval,N.V.,3583808,Tradition Champagne Premier Cru N.V.,4.0,188,47.4,Champagne Premier Cru,Pinot Noir,False,France,Sparkling,FRA
Château Lafon-Rochet,2018,1700690,Saint-Estèphe (Grand Cru Classé) 2018,4.1,132,47.45,Saint-Estèphe,Pinot Noir,False,France,Red,FRA
Larmandier-Bernier,N.V.,2057239,Longitude Blanc de Blancs Champagne Premier Cru N.V.,4.2,5603,47.5,Champagne Premier Cru,Pinot Noir,True,France,Sparkling,FRA
Brimoncourt,N.V.,3120018,Brut Rosé Aÿ Champagne N.V.,3.9,350,47.6,Champán,Pinot Noir,False,France,Sparkling,FRA
Gosset,N.V.,16526,Grande Réserve Brut Champagne N.V.,4.1,10987,47.61,Champán,Pinot Noir,False,France,Sparkling,FRA
Nicolas Champagneux,2017,4910435,La Dédicace Côte-Rôtie 2017,4.3,33,47.9,Côte-Rôtie,Pinot Noir,False,France,Red,FRA
Domaine Faiveley,2018,5125281,Gevrey-Chambertin Vieilles Vignes 2018,4.3,532,47.9,Gevrey-Chambertin,Pinot Noir,False,France,Red,FRA
Bonnaire,2011,1148894,Blanc de Blancs Brut Champagne Grand Cru 2011,3.9,72,47.9,Champagne Grand Cru,Pinot Noir,False,France,Sparkling,FRA
Copinet,2009,5563477,Monsieur Léonard Brut Champagne 2009,4.1,39,47.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Le Vieux Donjon,2019,1098865,Châteauneuf-du-Pape 2019,4.2,117,47.95,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Domaine du Vieux Télégraphe,2019,77716,Télégramme Châteauneuf-du-Pape 2019,4.3,402,47.95,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
De Sousa,N.V.,2375312,Brut Rosé Champagne N.V.,3.9,299,47.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Domaine des Roches Neuves,2015,1437492,Saumur-Champigny 2015,3.7,628,48.0,Saumur-Champigny,Pinot Noir,True,France,Red,FRA
Louis Roederer,N.V.,74298,Brut Premier Champagne N.V.,4.2,50461,48.02,Champagne Premier Cru,Pinot Noir,False,France,Sparkling,FRA
Château Lynch-Moussas,2016,1145413,Pauillac (Grand Cru Classé) 2016,4.3,955,48.1,Pauillac,Pinot Noir,False,France,Red,FRA
Domaine Charvin,2018,87890,Châteauneuf-du-Pape 2018,4.2,131,48.45,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Brotte,,1130386,La Fiole du Pape Père Anselme Châteauneuf-du-Pape ,4.1,21029,48.5,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Moët & Chandon,N.V.,1122092,Impérial Rosé Brut Champagne N.V.,4.1,28030,48.5,Champán,Pinot Noir,False,France,Sparkling,FRA
Mailly,N.V.,97412,Brut Réserve Champagne Grand Cru N.V.,4.0,6516,48.54,Champagne Grand Cru,Pinot Noir,False,France,Sparkling,FRA
Tarlant,N.V.,1177703,Zero Brut Nature Champagne N.V.,4.0,3329,48.75,Champán,Pinot Noir,True,France,Sparkling,FRA
Château Montlabert,2012,1147693,Saint-Émilion Grand Cru 2012,3.9,291,48.8,Saint-Émilion Grand Cru,Pinot Noir,False,France,Red,FRA
Agrapart & Fils,N.V.,2211808,7 Crus Brut Champagne Grand Cru 'Avize' N.V.,4.2,3780,48.94,"Champagne Grand Cru ""Avize""",Pinot Noir,True,France,Sparkling,FRA
Jacquart,2013,2036039,Blanc de Blancs Champagne 2013,4.2,352,49.0,Champán,Pinot Noir,False,France,Sparkling,FRA
Ogier,2020,779452,Clos de l'Oratoire des Papes Châteauneuf-du-Pape 2020,4.4,28,49.15,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Domaine des Sénéchaux,2018,89390,Châteauneuf-du-Pape 2018,4.3,247,49.2,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
E. Guigal,2013,7768,Châteauneuf-du-Pape 2013,4.0,1144,49.25,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Château des Rontets,2018,1198245,Les Birbettes Pouilly-Fuissé 2018,4.4,25,49.25,Pouilly-Fuissé,Pinot Noir,True,France,White,FRA
Veuve Clicquot,N.V.,23051,Brut Rosé Champagne N.V.,4.3,19389,49.25,Champán,Pinot Noir,False,France,Sparkling,FRA
Pascal Doquet,N.V.,4953234,Arpège Blanc de Blancs Champagne Premier Cru N.V.,4.0,941,49.4,Champán,Pinot Noir,True,France,Sparkling,FRA
Yves Cuilleron,2018,97916,Condrieu La Petite Côte 2018,4.2,499,49.4,Condrieu,Pinot Noir,False,France,White,FRA
E. Guigal,2016,7768,Châteauneuf-du-Pape 2016,4.2,2200,49.4,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Château Malartic-Lagravière,2014,1143938,Pessac-Léognan (Grand Cru Classé de Graves) 2014,4.2,1134,49.45,Pessac-Léognan,Pinot Noir,False,France,Red,FRA
Lenoble,N.V.,6451293,'Mag' Blanc de Blancs Brut Champagne Grand Cru 'Chouilly' N.V.,4.1,623,49.5,"Champagne Grand Cru ""Chouilly""",Pinot Noir,False,France,Sparkling,FRA
Duval-Leroy,N.V.,6217467,Extra-Brut Prestige Champagne Premier Cru N.V.,4.0,226,49.5,Champagne Premier Cru,Pinot Noir,False,France,Sparkling,FRA
Charlot Tanneux,2012,5181373,Cuvee Micheline Tanneux Premier Cru Brut Millesime 2012,4.1,32,49.69,Champán,Pinot Noir,False,France,Sparkling,FRA
Taittinger,N.V.,1141133,Prestige Rosé Brut Champagne N.V.,4.1,7151,49.76,Champán,Pinot Noir,False,France,Sparkling,FRA
Taittinger,N.V.,1194099,Prélude Grands Crus Brut Champagne N.V.,4.2,6087,49.76,Champán,Pinot Noir,False,France,Sparkling,FRA
Nicolas Joly,2016,2387948,Clos de la Bergerie 2016,4.1,137,49.89,Savennières-Roche-aux-Moines,Pinot Noir,True,France,White,FRA
Le Roc des Anges,2018,1150316,Iglesia Vella 2018,4.1,33,49.9,Côtes Catalanes,Pinot Noir,False,France,White,FRA
Louis Latour,2017,7284,Gevrey-Chambertin 2017,4.2,130,49.9,Gevrey-Chambertin,Pinot Noir,False,France,Red,FRA
Andre Clouet,2013,2572392,Millesimé Brut Champagne Grand Cru 'Bouzy' 2013,4.0,27,49.9,"Champagne Grand Cru ""Bouzy""",Pinot Noir,False,France,Sparkling,FRA
Michel Loriot,2007,3920023,Les Sources du Flagot Blanc de Blancs Extra Brut Champagne 2007,4.2,76,49.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Brimoncourt,N.V.,3996977,Extra Brut Champagne N.V.,3.9,339,49.9,Champán,Pinot Noir,False,France,Sparkling,FRA
G.H. Martel,2012,9655257,Victoire Celebration Vintage Champagne 2012,4.1,33,49.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Delamotte,N.V.,9240,Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,4.1,3789,49.9,"Champagne Grand Cru ""Le Mesnil-sur-Oger""",Pinot Noir,False,France,Sparkling,FRA
Château Suduiraut,2007,1174845,Sauternes (Premier Grand Cru Classé) 2007,4.4,960,49.9,Sauternes,Pinot Noir,False,France,Dessert,FRA
Domaine des Roches Neuves,2017,2264927,Clos de l'Échelier Saumur-Champigny Rouge 2017,3.7,80,49.9,Saumur-Champigny,Pinot Noir,True,France,Red,FRA
Jayer Gilles,2011,1128923,Côte de Nuits-Villages 2011,4.1,121,49.9,Côte de Nuits Villages,Pinot Noir,False,France,Red,FRA
Taittinger,N.V.,1202326,Nocturne Champagne (Sec) N.V.,4.1,3914,49.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Marcel Deiss,2014,1387370,Burg 2014,4.1,39,49.95,Alsacia,Pinot Noir,False,France,White,FRA
Ruinart,N.V.,1382045,Brut (R de Ruinart) Champagne N.V.,4.3,20482,49.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Leon Beyer,2009,87807,Comtes d'Eguisheim Gewürztraminer 2009,4.0,43,49.99,Alsacia,Pinot Noir,False,France,White,FRA
Château Trigant,2014,1235844,Pessac-Léognan 2014,3.7,38,50.09,Pessac-Léognan,Pinot Noir,False,France,Red,FRA
Château Pédesclaux,2017,48994,Pauillac (Grand Cru Classé) 2017,4.1,302,50.15,Pauillac,Pinot Noir,False,France,Red,FRA
Billecart-Salmon,N.V.,8528452,Brut Nature Champagne N.V.,4.0,497,50.2,Champán,Pinot Noir,False,France,Sparkling,FRA
Chanson,2017,79553,Meursault 2017,3.9,62,50.22,Meursault,Pinot Noir,False,France,White,FRA
E. Guigal,2017,7769,Condrieu 2017,4.1,498,50.25,Condrieu,Pinot Noir,False,France,White,FRA
J.A. Ferret,2014,4488895,Tournant de Pouilly Pouilly-Fuissé (Cuvée Hors-Classe) 2014,4.2,67,50.25,Pouilly-Fuissé,Pinot Noir,False,France,White,FRA
Taittinger,N.V.,1254786,Les Folies de la Marquetterie Champagne N.V.,4.2,1606,50.51,Champán,Pinot Noir,False,France,Sparkling,FRA
Domaine des Roches Neuves,2018,2152939,Les Memoires Saumur-Champigny 2018,4.0,80,50.7,Saumur-Champigny,Pinot Noir,True,France,Red,FRA
Besserat de Bellefon,N.V.,1408377,Rosé Brut Champagne N.V.,3.9,1105,50.9,Champán,Pinot Noir,False,France,Sparkling,FRA
J.M. Gobillard & Fils,2014,2087980,Cuvée Prestige Millésimé Brut Rosé Champagne 2014,3.8,273,50.95,Champán,Pinot Noir,False,France,Sparkling,FRA
Leon Barral,2017,1126514,Valinière Faugères 2017,4.2,30,51.0,Faugères,Pinot Noir,True,France,Red,FRA
J.A. Ferret,2015,4488893,Les Menétrieres Pouilly-Fuissé (Cuvée Hors-Classe) 2015,4.3,76,51.15,Pouilly-Fuissé,Pinot Noir,False,France,White,FRA
J.A. Ferret,2015,4488895,Tournant de Pouilly Pouilly-Fuissé (Cuvée Hors-Classe) 2015,4.4,60,51.15,Pouilly-Fuissé,Pinot Noir,False,France,White,FRA
Domaine Henri Boillot,2011,2200611,Volnay 2011,3.7,50,51.15,Volnay,Pinot Noir,False,France,Red,FRA
Domaine Huet,2009,17536,Vouvray Le Mont Moelleux Première Trie 2009,4.3,57,51.2,Vouvray,Pinot Noir,False,France,Dessert,FRA
Leon Beyer,2017,87808,Gewürztraminer Vendanges Tardives 2017,4.1,31,51.26,Alsacia,Pinot Noir,False,France,Dessert,FRA
Josmeyer,2015,23153,Riesling Grand Cru Brand 2015,4.4,32,51.3,"Alsace Grand Cru ""Brand""",Pinot Noir,False,France,White,FRA
Philippe Livera (Domaine des Tilleuls),2015,2096485,Fixin 2015,4.1,38,51.5,Fixin,Pinot Noir,False,France,Red,FRA
Champagne Barons de Rothschild,N.V.,3131723,Extra Brut Champagne N.V.,4.1,284,51.5,Champán,Pinot Noir,False,France,Sparkling,FRA
Laurent-Perrier,N.V.,5793312,Harmony Demi-Sec Champagne N.V.,4.1,975,51.62,Champán,Pinot Noir,False,France,Sparkling,FRA
Château Haut-Bages Monpelou,2011,1162219,Pauillac 2011,3.9,582,51.7,Pauillac,Pinot Noir,False,France,Red,FRA
Domaine Thierry Mortet,2018,80389,Gevrey-Chambertin 2018,4.3,90,51.8,Gevrey-Chambertin,Pinot Noir,False,France,Red,FRA
Pommery,N.V.,4642435,Royal Blue Sky Sur Glace Champagne N.V.,4.0,879,51.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Pol Roger,N.V.,11785,Pure Extra Brut Champagne N.V.,4.1,2493,51.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Henriot,N.V.,1151127,Rosé Brut Champagne N.V.,4.0,1156,52.0,Champán,Pinot Noir,False,France,Sparkling,FRA
Deutz,,1142212,Rosé Brut Champagne ,4.1,7033,52.01,Champán,Pinot Noir,False,France,Sparkling,FRA
Paul Jaboulet Aîné,2016,4481413,Domaine de la Croix des Vignes Saint-Joseph 2016,4.0,40,52.1,Saint-Joseph,Pinot Noir,False,France,Red,FRA
Charles Heidsieck,N.V.,1898510,Blanc de Blancs N.V.,4.2,1512,52.11,Champán,Pinot Noir,False,France,Sparkling,FRA
Henri Bourgeois,2014,17665,Sancerre Jadis 2014,4.1,127,52.2,Sancerre,Pinot Noir,False,France,White,FRA
Henri Bourgeois,2016,17665,Sancerre Jadis 2016,4.2,125,52.2,Sancerre,Pinot Noir,False,France,White,FRA
Henri Bourgeois,2017,17666,Sancerre D'Antan 2017,4.4,315,52.2,Sancerre,Pinot Noir,False,France,White,FRA
Leon Beyer,2008,87807,Comtes d'Eguisheim Gewürztraminer 2008,4.0,69,52.25,Alsacia,Pinot Noir,False,France,White,FRA
Château Pédesclaux,2018,48994,Pauillac (Grand Cru Classé) 2018,4.0,129,52.25,Pauillac,Pinot Noir,False,France,Red,FRA
Château Dassault,2016,89624,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,4.3,255,52.45,Saint-Émilion Grand Cru,Pinot Noir,False,France,Red,FRA
Patrick Miolane,2018,1108018,Puligny-Montrachet 2018,4.6,29,52.5,Puligny-Montrachet,Pinot Noir,False,France,White,FRA
Thienot,N.V.,6298586,Blanc de Blancs Champagne N.V.,3.9,225,52.5,Champán,Pinot Noir,False,France,Sparkling,FRA
Château Guiraud,2017,22224,Sauternes (Premier Grand Cru Classé) 2017,4.2,212,52.6,Sauternes,Pinot Noir,False,France,Dessert,FRA
Maison de Montille,2015,1651680,Chablis 1er Cru 'Montée de Tonnerre' 2015,4.2,28,52.8,"Chablis 1er Cru ""Montee de Tonnerre""",Pinot Noir,False,France,White,FRA
Bollinger,N.V.,18929,Special Cuvée Brut Aÿ Champagne N.V.,4.2,52880,52.85,Champán,Pinot Noir,False,France,Sparkling,FRA
Charles Heidsieck,N.V.,1160321,Rosé Réserve N.V.,4.2,2854,52.9,Champán,Pinot Noir,False,France,Sparkling,FRA
Ferraton Père & Fils,2017,1399728,Condrieu Les Mandouls 2017,3.9,60,52.9,Condrieu,Pinot Noir,False,France,White,FRA
Jean-Claude et Romain Bessin,2018,1215304,Chablis Premier Cru 'La Forêt' 2018,4.1,89,52.9,"Chablis 1er Cru ""Forêts""",Pinot Noir,False,France,White,FRA
Louis Jadot,2011,2883,Gevrey Chambertin 2011,4.1,274,52.9,Gevrey-Chambertin,Pinot Noir,False,France,Red,FRA
J.A. Ferret,2016,4488895,Tournant de Pouilly Pouilly-Fuissé (Cuvée Hors-Classe) 2016,4.4,36,53.15,Pouilly-Fuissé,Pinot Noir,False,France,White,FRA
J.A. Ferret,2016,4488893,Les Menétrieres Pouilly-Fuissé (Cuvée Hors-Classe) 2016,4.5,60,53.15,Pouilly-Fuissé,Pinot Noir,False,France,White,FRA
Château Rauzan-Ségla,2016,1145382,Ségla Margaux 2016,4.2,64,53.2,Margaux,Pinot Noir,False,France,Red,FRA
M. Chapoutier,2018,20638,Condrieu Invitare  2018,4.2,381,53.42,Condrieu,Pinot Noir,False,France,White,FRA
E. Guigal,2018,7781,Hermitage Blanc 2018,4.3,31,53.45,Hermitage,Pinot Noir,False,France,White,FRA
Chante Cocotte,2015,2131898,Rouge 2015,4.1,33,53.49,Pays d'Oc,Pinot Noir,False,France,Red,FRA
Xavier Vignon,N.V.,7623002,Châteauneuf-du-Pape La Réserve X XII XV N.V.,4.3,66,53.5,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Leon Beyer,2010,4442701,Riesling R de BeyeR 2010,4.0,42,53.85,"Alsace Grand Cru ""Eichberg""",Pinot Noir,False,France,White,FRA
Franck Balthazar,2018,2236494,Cornas Cuvée Casimir Balthazar 2018,4.1,43,53.9,Cornas,Pinot Noir,False,France,Red,FRA
E. Guigal,2015,7768,Châteauneuf-du-Pape 2015,4.1,1622,53.9,Châteauneuf-du-Pape,Pinot Noir,False,France,Red,FRA
Gille,2015,1615158,Nuits-Saint-Georges 'Les Brûlées' 2015,4.0,69,53.9,Nuits-Saint-Georges,Pinot Noir,False,France,Red,FRA
